timestamp,pose_x,pose_y,pose_z,pose_qx,pose_qy,pose_qz,pose_qw,offset_x,offset_y,offset_z,action,position_error,adjusted_ref_x,adjusted_ref_y,adjusted_ref_z,is_avoiding,offset_magnitude_xy
24.92,-0.014400878921151161,0.011915233917534351,-0.07698148488998413,0.007204624040289993,-0.00756196556032208,0.03649563047515941,-0.9992792717761927,0.0,1.1999999999606783,0.2999999999901696,3,nan,nan,nan,nan,1,1.1999999999606783
25.02,-0.01604268327355385,0.01224435493350029,-0.07915551960468292,0.0071997598041793585,-0.007600156099803687,0.03647670654017804,-0.9992796510978292,0.0,1.1999999999921356,0.2999999999980339,3,nan,nan,nan,nan,1,1.1999999999921356
25.12,-0.015081079676747322,0.011315020732581615,-0.08045312762260437,0.007163605628373044,-0.007630089664187598,0.03644872103276675,-0.9992807469158904,0.0,1.1999999999921356,0.2999999999980339,3,nan,nan,nan,nan,1,1.1999999999921356
25.22,-0.01517332810908556,0.010839693248271942,-0.08285427838563919,0.007163977088634578,-0.007682171273986888,0.03642806907699636,-0.9992810840906787,0.0,1.199999999998427,0.29999999999960675,3,nan,nan,nan,nan,1,1.199999999998427
25.32,-0.01603970304131508,0.010762990452349186,-0.0846579372882843,0.007156751435395413,-0.007744798959593623,0.03632413494856851,-0.9992844558385595,0.0,1.199999999998427,0.29999999999960675,3,nan,nan,nan,nan,1,1.199999999998427
25.42,-0.01738196797668934,0.010697949677705765,-0.08790158480405807,0.007121388603713018,-0.007732830880398283,0.03627043986356565,-0.9992867317683791,0.0,1.1999999999996853,0.29999999999992133,3,nan,nan,nan,nan,1,1.1999999999996853
25.52,-0.016118697822093964,0.008426567539572716,-0.08750301599502563,0.007074094468430152,-0.007731226768874417,0.036248649942885625,-0.999287869733289,0.0,1.1999999999996853,0.29999999999992133,3,nan,nan,nan,nan,1,1.1999999999996853
25.62,-0.01604565791785717,0.006761617958545685,-0.08807136863470078,0.007038165082675734,-0.007762879566593995,0.03623082182596549,-0.9992885862297136,0.0,1.199999999999937,0.2999999999999842,3,nan,nan,nan,nan,1,1.199999999999937
25.72,-0.016883155331015587,0.005681534297764301,-0.08916109800338745,0.007058563251856308,-0.007788737563654127,0.03619322683709375,-0.9992895977540779,0.0,1.199999999999937,0.2999999999999842,3,nan,nan,nan,nan,1,1.199999999999937
25.82,-0.01812688447535038,0.0049415468238294125,-0.09044831246137619,0.007073304606031373,-0.007784776583074738,0.036169118839745495,-0.9992903563973511,0.0,1.1999999999999873,0.2999999999999968,3,nan,nan,nan,nan,1,1.1999999999999873
25.92,-0.01573648862540722,0.0049099489115178585,-0.08801553398370743,0.007057141413104541,-0.007780239087937642,0.03614488440185176,-0.9992914100685638,0.0,1.1999999999999873,0.2999999999999968,3,nan,nan,nan,nan,1,1.1999999999999873
26.02,-0.014780671335756779,0.004840082488954067,-0.08673751354217529,0.007045902980644531,-0.007800965829668668,0.03615040563900662,-0.9992911150406243,0.0,1.1999999999999973,0.2999999999999993,3,nan,nan,nan,nan,1,1.1999999999999973
26.12,-0.015032442286610603,0.00477084144949913,-0.08703689277172089,0.007030428872227239,-0.007741398791401329,0.036137930171847465,-0.9992921265649886,0.0,1.1999999999999973,0.2999999999999993,3,nan,nan,nan,nan,1,1.1999999999999973
26.22,-0.01582200452685356,0.00464712455868721,-0.08887629956007004,0.007046130631249134,-0.007740574869903779,0.03607997825514497,-0.9992941074668684,0.0,1.1999999999999993,0.2999999999999998,3,nan,nan,nan,nan,1,1.1999999999999993
26.32,-0.01316465251147747,0.004413480404764414,-0.08845095336437225,0.007034811115496578,-0.0077571416682959415,0.036000784326793045,-0.9992969313057187,0.0,1.1999999999999993,0.2999999999999998,3,nan,nan,nan,nan,1,1.1999999999999993
26.42,-0.01199394278228283,0.00423287833109498,-0.08887750655412674,0.007053503366288255,-0.0077875886916009196,0.03594763715082072,-0.9992984907391137,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
26.52,-0.012265180237591267,0.004049969837069511,-0.08976513892412186,0.006996242592046903,-0.007762559061213766,0.03583320845711363,-0.9993031690392984,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
26.62,-0.01313843671232462,0.003611451480537653,-0.09056879580020905,0.007027593714643277,-0.007683794051131653,0.03576375045076774,-0.9993060350249972,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
26.72,-0.011501298286020756,0.00128191988915205,-0.09032092243432999,0.006999771155838738,-0.0077259913194564385,0.035660448525067556,-0.9993096175071206,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
26.82,-0.01132193673402071,-0.0009276241762563586,-0.09110017120838165,0.006977121916893752,-0.007717806187448657,0.03561775376752596,-0.9993113455279095,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
26.92,-0.012431150302290916,-0.0029352421406656504,-0.0927353948354721,0.007034240630737022,-0.007690655199985649,0.03560502541927574,-0.9993115984090005,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
27.02,-0.013881300576031208,-0.004613016732037067,-0.09455005824565887,0.007019728964538631,-0.007702245562746629,0.03557927369483549,-0.9993125677865162,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
27.12,-0.011220436543226242,-0.005039556417614222,-0.09237418323755264,0.006985243417038449,-0.007714173326670371,0.03559861909830203,-0.9993120198774856,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
27.22,-0.010095382109284401,-0.005813280586153269,-0.09186140447854996,0.006952218768211163,-0.007762000738948093,0.035573078108104395,-0.9993127785207587,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
27.32,-0.010537191294133663,-0.006975837983191013,-0.09303493797779083,0.006960950615637665,-0.0077520598038049345,0.03560510971297276,-0.9993116827026975,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
27.424,-0.011448238976299763,-0.008176536299288273,-0.09477414935827255,0.006919470749236262,-0.007726441887376994,0.035687633242357075,-0.9993092381854839,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
27.52,-0.007538074627518654,-0.007923165336251259,-0.09368681162595749,0.0069410216182599965,-0.007804091528857744,0.03573997962820752,-0.9993065407871793,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
27.62,-0.005907513201236725,-0.00831162091344595,-0.09459948539733887,0.006952196665811114,-0.007840629347998989,0.03572623975559297,-0.9993067093745733,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
27.72,-0.005812563933432102,-0.009296503849327564,-0.09681613743305206,0.006927623077495738,-0.007825076502353963,0.0357253968186228,-0.9993069622556643,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
27.82,-0.006483272649347782,-0.010395464487373829,-0.09871742129325867,0.006963558493048308,-0.007801293867151707,0.035566882521373355,-0.9993126520802132,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
27.92,-0.00362301804125309,-0.009725818410515785,-0.09574528783559799,0.006956413696727013,-0.007845209154620723,0.03553957136353825,-0.9993132421360925,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
28.02,-0.0027639498002827168,-0.009846745058894157,-0.09548898041248322,0.006978833803342253,-0.007812492046078667,0.035659184119612164,-0.9993091117449383,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
28.12,-0.003132275305688381,-0.010606014169752598,-0.09734004735946655,0.006952784581420616,-0.007821445452573073,0.035764424800343864,-0.9993054449691179,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
28.22,-0.004301129374653101,-0.011637816205620766,-0.10023552179336548,0.006955521574713856,-0.007860043980956893,0.035663862419796966,-0.9993087324233019,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
28.32,-0.002853591227903962,-0.009687790647149086,-0.0991659015417099,0.007043954388604442,-0.007854948657462503,0.03557472183519639,-0.9993113876747579,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
28.42,-0.002885943977162242,-0.008385486900806427,-0.09897579997777939,0.007003849686612802,-0.007880874896197274,0.03547677255925702,-0.9993149280100329,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
28.52,-0.0029475947376340628,-0.004627031274139881,-0.09373001009225845,0.00701704090933414,-0.007924397526503408,0.03552819171444038,-0.9993126520802134,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
28.62,-0.004198478534817696,-0.002583470894023776,-0.09164763242006302,0.007021182701540002,-0.007917850729754393,0.035558411004822654,-0.9993115984090005,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
28.72,-0.006503076292574406,-0.0015921123558655381,-0.09208609163761139,0.007023408828931175,-0.0079150371806621,0.03553830695808291,-0.9993123149054253,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
28.82,-0.009692569263279438,-0.0014644593466073275,-0.09342019259929657,0.007018927598190478,-0.00792119506572012,0.03549662372490564,-0.9993137900451231,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
28.92,-0.010870549827814102,-0.0024228449910879135,-0.09053530544042587,0.007023784940163296,-0.007952879041406248,0.035494684969874124,-0.999313537164032,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
29.02,-0.013283783569931984,-0.003934955224394798,-0.09003883600234985,0.007035672491713019,-0.007907255571801585,0.035481788034229855,-0.9993142958073051,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
29.12,-0.01633530482649803,-0.005747565533965826,-0.09125290811061859,0.007043988632918856,-0.007912318420819926,0.03537595729761894,-0.9993179625831257,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
29.22,-0.019874662160873413,-0.007673213724046946,-0.09297920763492584,0.0070425689344367414,-0.007917628800255204,0.03531269487800409,-0.9993201120723997,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
29.32,-0.01783342845737934,-0.007201341446489096,-0.08999816328287125,0.007049616430806982,-0.00795250819853019,0.035211120973092924,-0.9993233995265836,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
29.42,-0.01779039390385151,-0.007487375754863024,-0.09014566987752914,0.0070515774940336905,-0.007998133561450313,0.03518473704592512,-0.9993239895824628,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
29.52,-0.019087394699454308,-0.008322709240019321,-0.0921061784029007,0.0070896213633056615,-0.008033385695916818,0.03518284043774206,-0.999323441673432,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
29.62,-0.02177952416241169,-0.009572751820087433,-0.09580136835575104,0.007091465040973823,-0.008012016173586968,0.03518621218562301,-0.9993235259671291,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
29.72,-0.018694579601287842,-0.008633142337203026,-0.0931655690073967,0.007089908941460491,-0.008075715167051582,0.03519375647150641,-0.9993228094707044,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
29.82,-0.01778188720345497,-0.00841524451971054,-0.09314075857400894,0.007125436800280683,-0.008074968994965006,0.035190300429928434,-0.9993226408833105,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
29.92,-0.015414291061460972,-0.007166406139731407,-0.0905163586139679,0.0071572351157570095,-0.00808560597049407,0.035238010662442865,-0.9993206178345819,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
30.02,-0.015084177255630493,-0.006634954828768969,-0.09039676934480667,0.0071587686189619115,-0.008096530812291185,0.03530671002551561,-0.9993180890236713,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
30.12,-0.016315516084432602,-0.006653486285358667,-0.09181052446365356,0.007168190415237619,-0.00810234641884118,0.03536318680252015,-0.9993159816812457,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
30.22,-0.01898488588631153,-0.007032773457467556,-0.09485215693712234,0.007198307178471844,-0.00810375681538212,0.03537030961991855,-0.999315518065912,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
30.32,-0.016471458598971367,-0.006472540087997913,-0.09369930624961853,0.007175554794993295,-0.008125429185867578,0.035312357703216,-0.9993175832614891,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
30.42,-0.01599796861410141,-0.006280871573835611,-0.0945076197385788,0.00721529696823329,-0.00818283023008913,0.035291621453748645,-0.9993174989677921,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
30.52,-0.01714807190001011,-0.006342142354696989,-0.09689020365476608,0.007224321579852621,-0.008209613317546851,0.03540487003569742,-0.9993132421360924,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
30.62,-0.019211502745747566,-0.006502693518996239,-0.09978223592042923,0.007211933410999736,-0.008165950129147295,0.03545531981336503,-0.9993119355837886,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
30.72,-0.01668618805706501,-0.005859917029738426,-0.09740817546844482,0.007229619611578374,-0.008208547092829395,0.03546526646961362,-0.9993110926468184,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
30.82,-0.016103481873869896,-0.005621844436973333,-0.09642281383275986,0.007280185169602224,-0.008281893269427573,0.035516938505887885,-0.9993082266611197,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
30.92,-0.017106084153056145,-0.005665797274559736,-0.09706761687994003,0.0073245050915123665,-0.008257855201274283,0.03554113079693311,-0.9993072994304524,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
31.02,-0.019532902166247368,-0.005890143569558859,-0.09917307645082474,0.007336160917713342,-0.008220514822172965,0.0355472842368158,-0.9993072994304524,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
31.12,-0.01823878102004528,-0.002545498311519623,-0.09689117968082428,0.007382417495544366,-0.008280659280496708,0.0355587903264592,-0.9993060771718456,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
31.22,-0.01887195184826851,0.0002489762264303863,-0.09727910906076431,0.0073803127461378225,-0.00830439194863442,0.03552587363777221,-0.9993070465493613,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
31.32,-0.02088683657348156,0.0023243080358952284,-0.09933646023273468,0.0074201767501117935,-0.008316721548185128,0.03548254667750306,-0.9993081423674226,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
31.42,-0.02372719533741474,0.004111464601010084,-0.1026294156908989,0.007425520550680852,-0.008280445912076124,0.03547841628634896,-0.9993085638359077,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
31.52,-0.022091887891292572,0.005074894521385431,-0.10169859975576401,0.0074273972378924745,-0.008337266613950014,0.035402256931089726,-0.9993107976188789,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
31.62,-0.02234225533902645,0.0060208747163414955,-0.10255372524261475,0.007408950047975831,-0.008338332180122962,0.035352397209301334,-0.9993126942270618,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
31.72,-0.024044182151556015,0.006860679481178522,-0.10491262376308441,0.007395340032106448,-0.008331961955620151,0.035286943153563954,-0.9993151808911238,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
31.82,-0.027077559381723404,0.007794487755745649,-0.10914002358913422,0.007441446502948684,-0.00831301122610909,0.03530321183708923,-0.9993144222478507,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
31.92,-0.024930482730269432,0.008804619312286377,-0.10840300470590591,0.007426498242321016,-0.008412619334504984,0.03533098661025785,-0.9993126942270618,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
32.02,-0.024823782965540886,0.009932279586791992,-0.10963628441095352,0.007409917943766439,-0.008460022150211183,0.035361753809670826,-0.9993113455279095,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
32.12,-0.026534073054790497,0.011065628379583359,-0.11210615187883377,0.00741000199050927,-0.008492296346412591,0.035383543730350964,-0.9993102918566967,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
32.22,-0.028709841892123222,0.011943926103413105,-0.11448980867862701,0.007405329576066102,-0.008488868663407574,0.03537751673101386,-0.9993105868846361,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
32.32,-0.026379289105534554,0.010076823644340038,-0.11371207237243652,0.007372777679877484,-0.008451224983401296,0.03533098661025791,-0.9993127785207588,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
32.42,-0.025691648945212364,0.008778408169746399,-0.11465078592300415,0.007367396918497916,-0.008528226411291034,0.03530047229193595,-0.999313199989244,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
32.52,-0.02297237329185009,0.005826783832162619,-0.11262111365795135,0.00735101150795867,-0.008545279585961373,0.035292759418658504,-0.9993134950171836,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
32.62,-0.02225417271256447,0.0038274868857115507,-0.11249691247940063,0.0073080450184895285,-0.008573249699894732,0.03538910711435439,-0.9993101232693027,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
32.72,-0.023207586258649826,0.002794152358546853,-0.11394503712654114,0.0073178648637612816,-0.00861137584607117,0.035443687283175984,-0.9993078051926345,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
32.82,-0.02499568648636341,0.0023786851670593023,-0.11614517867565155,0.0073466385254714744,-0.008631308136171379,0.03545283314930292,-0.9993070886962099,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
32.92,-0.022896097972989082,0.0016187954461202025,-0.11420795321464539,0.007336359221928309,-0.008661563728819691,0.03550016406018058,-0.9993052763817238,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
33.02,-0.02270478568971157,0.001579816802404821,-0.11354456096887589,0.007346310282193278,-0.008691027874446505,0.03557594409380316,-0.999302241808631,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
33.12,-0.02407028339803219,0.002100288402289152,-0.1141931340098381,0.007376511544919683,-0.008690027792293071,0.03560329739848672,-0.9993010195500243,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
33.22,-0.026897301897406578,0.003154872916638851,-0.11503057181835175,0.0073716415259650865,-0.008670255075758953,0.03557990589756316,-0.9993020732212371,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
33.32,-0.024693291634321213,0.0018671629950404167,-0.1110425740480423,0.007381987671775812,-0.008774474600912964,0.0355743846604083,-0.9993012724311153,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
33.42,-0.02435360476374626,0.0014940362889319658,-0.1098284050822258,0.007309629517734766,-0.008796680639404078,0.035607722817580345,-0.9993003873472966,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
33.52,-0.025482315570116043,0.0018311254680156708,-0.11061883717775345,0.007321281557304823,-0.008771872197653545,0.03563309522038388,-0.9992996287040234,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
33.62,-0.02729681134223938,0.0024267046246677637,-0.11161180585622787,0.007344676350950909,-0.008777615364307661,0.03564797305790829,-0.9992989122075987,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
33.72,-0.0232151597738266,9.823398431763053e-05,-0.11155009269714355,0.007320230273315893,-0.00882562679861633,0.03561134744655231,-0.9992999658788115,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
33.82,-0.02129087969660759,-0.0011686175130307674,-0.1128418818116188,0.0073443873322299675,-0.008848210594700838,0.03560953513206638,-0.9992996708508719,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
33.92,-0.021298635751008987,-0.001450368668884039,-0.11476844549179077,0.007313053372949832,-0.008841039456599222,0.03568084759974682,-0.9992973949210524,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
34.02,-0.022166894748806953,-0.001004260266199708,-0.11727437376976013,0.0073259266833099424,-0.008798206322392947,0.035679878222231065,-0.9992976899489919,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
34.12,-0.01798832044005394,-0.0007993655744940042,-0.11726196110248566,0.007338162440268261,-0.008812361078047528,0.03572278371401516,-0.9992960040750515,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
34.22,-0.01600886695086956,0.0001735081896185875,-0.11872580647468567,0.007320919275507368,-0.008807549587236079,0.035668119251496544,-0.9992980692706286,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
34.32,-0.011888696812093258,-0.0012771664187312126,-0.1140136644244194,0.007272107215713118,-0.008871365925100209,0.03565172412742573,-0.9992984485922651,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
34.42,-0.010255304165184498,-0.0015746100107207894,-0.11153259128332138,0.007104548303554884,-0.008908868882376934,0.03562883838868436,-0.999300092319357,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
34.52,-0.010261677205562592,-0.0015354009810835123,-0.1092492938041687,0.0029953478769831994,-0.008756111498898184,0.035691637192965586,-0.9993200699255511,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
34.62,-0.011321183294057846,-0.0019343146122992039,-0.1037750169634819,-0.006231163569169337,-0.006468034867019195,0.03616456698010634,-0.9993055292628149,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
34.72,-0.00956274289637804,-0.005334902089089155,-0.09069390594959259,-0.013478998110248138,-0.0003988540667047539,0.03665878092574504,-0.9992369141934392,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
34.82,-0.01150368433445692,-0.012561570852994919,-0.07127109169960022,-0.011319850622438466,0.0014202763549213114,0.036713234654021154,-0.9992607693096964,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
34.92,-0.016734471544623375,-0.022237204015254974,-0.04634103924036026,-0.0049128765372667815,-0.0010099726687644631,0.03672444571572503,-0.9993128628144559,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
35.02,-0.02508431300520897,-0.034596189856529236,-0.011475388891994953,0.0011905977625057003,-0.005183820681005477,0.03676107132708101,-0.9993099546819086,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
35.12,-0.029774410650134087,-0.04826076701283455,0.02851204015314579,0.004252596929141773,-0.00792460751988339,0.03674539269943494,-0.9992842451043169,0.0,1.1999999999999997,0.29999999999999993,3,nan,nan,nan,nan,1,1.1999999999999997
35.22,-0.03663064166903496,-0.06258539110422134,0.07902022451162338,0.006096098272010881,-0.009034046092589116,0.036688789481884865,-0.9992673442180641,0.0,0.6966582611096768,0.05999999999999997,1,nan,nan,nan,nan,1,0.6966582611096768
